epoch,log_mu,mu,grad_log_mu,data_loss,phys_loss,lambda_phys
1050,-3.8236680030822754,0.021847516298294067,-1.550447947806788e-08,0.06463851034641266,0.020128540694713593,3.5300000000000002
1075,-3.823673963546753,0.02184738777577877,1.998885892362523e-07,0.06493458896875381,0.019970836117863655,3.611666666666667
1100,-3.823822259902954,0.02184414677321911,4.046817991820717e-07,0.06523770093917847,0.019816124811768532,3.6933333333333334
1125,-3.8241047859191895,0.021837975829839706,6.039225013410032e-07,0.0655461773276329,0.019664090126752853,3.775
1150,-3.8245155811309814,0.02182900719344616,7.723715498286765e-07,0.06585769355297089,0.019514629617333412,3.856666666666667
1175,-3.8250458240509033,0.021817434579133987,9.50851188008528e-07,0.06616699695587158,0.01936865970492363,3.9383333333333335
1200,-3.825692653656006,0.021803326904773712,1.0508724699320737e-06,0.06649521738290787,0.019221074879169464,4.02
1225,-3.8264048099517822,0.02178780548274517,1.2867229770563426e-06,0.0667986273765564,0.01908092573285103,4.101666666666667
1250,-3.827205181121826,0.021770374849438667,1.341693860013038e-06,0.06711121648550034,0.01893945410847664,4.183333333333333
1275,-3.8280858993530273,0.02175120823085308,1.4439468714044779e-06,0.06741232424974442,0.018800847232341766,4.265
1300,-3.8290412425994873,0.021730439737439156,1.575653527652321e-06,0.06770096719264984,0.01866447553038597,4.346666666666667
1325,-3.8300695419311523,0.021708104759454727,1.6930732726905262e-06,0.06797344982624054,0.01853022165596485,4.428333333333334
1350,-3.8311686515808105,0.021684259176254272,1.6043343293858925e-06,0.06822657585144043,0.018397755920886993,4.510000000000001
1375,-3.8323535919189453,0.021658580750226974,-1.553983565827366e-05,0.06856299936771393,0.01825268380343914,4.591666666666667
1400,-3.83359956741333,0.02163161151111126,8.63465993461432e-06,0.06863656640052795,0.01814599335193634,4.673333333333334
1425,-3.834855556488037,0.02160445973277092,1.7847884237198741e-06,0.06881734728813171,0.018017223104834557,4.755
1450,-3.8361928462982178,0.02157558873295784,2.545486722738133e-06,0.0689271092414856,0.017896166071295738,4.836666666666667
1475,-3.8376083374023438,0.02154506929218769,2.1268531327223172e-06,0.06897823512554169,0.01777706854045391,4.918333333333334
1500,-3.839111566543579,0.021512705832719803,1.0664372894098051e-05,0.06892389059066772,0.017667289823293686,5.0
1525,-3.840710401535034,0.021478338167071342,-6.7014925662078895e-06,0.06834417581558228,0.017647607252001762,5.0
1550,-3.8423104286193848,0.02144399844110012,6.575983206857927e-06,0.06751560419797897,0.01765759289264679,5.0
1575,-3.8438665866851807,0.021410653367638588,3.7915140183031326e-06,0.06654638051986694,0.017668219283223152,5.0
1600,-3.8455893993377686,0.021373800933361053,3.2502359772479394e-06,0.06535825878381729,0.017687290906906128,5.0
1625,-3.847583770751953,0.021331215277314186,1.1364285228410154e-06,0.06390754878520966,0.017713705077767372,5.0
1650,-3.8499152660369873,0.021281540393829346,7.51470543036703e-06,0.06210234761238098,0.017761046066880226,5.0
1675,-3.852602958679199,0.02122441865503788,6.171109816932585e-06,0.06001204997301102,0.01780671253800392,5.0
1700,-3.8556694984436035,0.02115943282842636,5.450080607261043e-06,0.05741414055228233,0.01788324862718582,5.0
1725,-3.859513759613037,0.02107824757695198,9.486314411333296e-06,0.054300080984830856,0.017987152561545372,5.0
1750,-3.8642799854278564,0.02097802236676216,1.138497464125976e-05,0.05068637430667877,0.018123989924788475,5.0
1775,-3.870081901550293,0.020856661722064018,1.835081639001146e-05,0.04669557511806488,0.018297089263796806,5.0
1800,-3.8768460750579834,0.02071605995297432,2.533195583964698e-05,0.04266955330967903,0.018492484465241432,5.0
1825,-3.8841493129730225,0.020565316081047058,1.5680514479754493e-05,0.038925543427467346,0.01869993843138218,5.0
1850,-3.8915939331054688,0.020412784069776535,1.84730306500569e-05,0.03570576384663582,0.018902163952589035,5.0
1875,-3.898671865463257,0.020268812775611877,1.5505556802963838e-05,0.03319123014807701,0.01907465048134327,5.0
1900,-3.90486216545105,0.02014373056590557,1.3307063454703894e-05,0.03134486451745033,0.019211942330002785,5.0
1925,-3.9098856449127197,0.020042791962623596,1.0481167009857018e-05,0.03005010262131691,0.019312189891934395,5.0
1950,-3.9137303829193115,0.0199658814817667,7.93684012023732e-06,0.02915497124195099,0.01938101276755333,5.0
1975,-3.9165616035461426,0.019909432157874107,5.900431006011786e-06,0.028530821204185486,0.019425831735134125,5.0
2000,-3.9186058044433594,0.019868776202201843,4.366260327515192e-06,0.02808576636016369,0.01945345103740692,5.0
2025,-3.9200756549835205,0.019839594140648842,3.2566929348831763e-06,0.027759242802858353,0.019469156861305237,5.0
2050,-3.921140193939209,0.019818484783172607,2.4687883524165954e-06,0.02751275524497032,0.019476769492030144,5.0
2075,-3.921919822692871,0.019803039729595184,1.8991881916008424e-06,0.02732146717607975,0.019478999078273773,5.0
2100,-3.9225010871887207,0.019791532307863235,1.496960862823471e-06,0.02716916985809803,0.019477684050798416,5.0
2125,-3.922940254211426,0.019782843068242073,1.1936307373616728e-06,0.027045218273997307,0.019474105909466743,5.0
2150,-3.92327880859375,0.01977614499628544,9.766681614564732e-07,0.026942221447825432,0.019469134509563446,5.0
2175,-3.9235453605651855,0.019770875573158264,8.094382337731076e-07,0.02685513347387314,0.01946335658431053,5.0
2200,-3.9237582683563232,0.01976666785776615,6.844887820989243e-07,0.026780469343066216,0.019457176327705383,5.0
2225,-3.9239308834075928,0.01976325549185276,5.90573847603082e-07,0.026715490967035294,0.019450867548584938,5.0
2250,-3.9240729808807373,0.01976044662296772,5.165452421351802e-07,0.026658514514565468,0.019444607198238373,5.0
2275,-3.924191474914551,0.019758105278015137,4.6047085788814e-07,0.026608146727085114,0.01943851448595524,5.0
2300,-3.9242918491363525,0.019756121560931206,4.124759982460091e-07,0.026563091203570366,0.0194326713681221,5.0
2325,-3.924376964569092,0.01975443959236145,3.782578517075308e-07,0.026522714644670486,0.019427116960287094,5.0
2350,-3.924450635910034,0.01975298672914505,3.443806519953796e-07,0.02648637257516384,0.019421879202127457,5.0
2375,-3.924513816833496,0.019751736894249916,3.2140161465576966e-07,0.0264537762850523,0.019416967406868935,5.0
2400,-3.9245693683624268,0.01975064165890217,3.021434338279505e-07,0.026424182578921318,0.019412394613027573,5.0
2425,-3.9246177673339844,0.019749684259295464,2.80682172615343e-07,0.026397356763482094,0.019408155232667923,5.0
2450,-3.9246602058410645,0.01974884606897831,2.6739084546534286e-07,0.026373185217380524,0.019404234364628792,5.0
2475,-3.924697160720825,0.01974811591207981,2.5391810254404845e-07,0.026351280510425568,0.01940062828361988,5.0
2500,-3.924729824066162,0.019747471436858177,2.440888806631847e-07,0.026331549510359764,0.019397323951125145,5.0
2525,-3.92475962638855,0.01974688284099102,2.3061960519044078e-07,0.02631375566124916,0.019394313916563988,5.0
2550,-3.9247841835021973,0.01974639855325222,2.260163824985284e-07,0.026297876611351967,0.019391575828194618,5.0
2575,-3.9248080253601074,0.019745927304029465,2.1387370452430332e-07,0.026283636689186096,0.01938910037279129,5.0
2600,-3.92482590675354,0.01974557340145111,2.1390664528553316e-07,0.026270883157849312,0.019386885687708855,5.0
2625,-3.9248437881469727,0.019745221361517906,2.042669109414419e-07,0.026259753853082657,0.01938490755856037,5.0
2650,-3.924858331680298,0.019744934514164925,2.011746005337045e-07,0.026249822229146957,0.019383151084184647,5.0
2675,-3.924870252609253,0.019744697958230972,1.9734734735266102e-07,0.026241188868880272,0.019381612539291382,5.0
2700,-3.924882173538208,0.01974446326494217,1.937408597996182e-07,0.02623377926647663,0.019380265846848488,5.0
2725,-3.9248921871185303,0.01974426582455635,1.8678815649764147e-07,0.02622736431658268,0.019379109144210815,5.0
2750,-3.924898147583008,0.01974414847791195,1.9307579179894674e-07,0.02622195892035961,0.01937812939286232,5.0
2775,-3.9249041080474854,0.019744031131267548,1.9204492218705127e-07,0.02621755376458168,0.019377300515770912,5.0
2800,-3.924910068511963,0.019743911921977997,1.873364396942634e-07,0.026213858276605606,0.019376622512936592,5.0
2825,-3.9249160289764404,0.019743794575333595,1.786562648931067e-07,0.02621091902256012,0.019376080483198166,5.0
2850,-3.9249205589294434,0.019743705168366432,1.7107970506913261e-07,0.026208586990833282,0.019375653937458992,5.0
2875,-3.9249205589294434,0.019743705168366432,1.8100909926488384e-07,0.02620689757168293,0.019375327974557877,5.0
2900,-3.9249205589294434,0.019743705168366432,1.881435451878133e-07,0.026205647736787796,0.019375083968043327,5.0
2925,-3.9249205589294434,0.019743705168366432,1.9362309444659331e-07,0.026204748079180717,0.019374916329979897,5.0
2950,-3.9249205589294434,0.019743705168366432,1.946160352872539e-07,0.026204166933894157,0.019374802708625793,5.0
2975,-3.9249205589294434,0.019743705168366432,1.9145333851611213e-07,0.02620384469628334,0.01937471143901348,5.0
